107.77.94.55 - - [07/Oct/2020:15:14:04 +0000] "GET /projects HTTP/1.1" 301 584 "-" "Mozilla/5.0 (Android 7.0; Mobile; rv:81.0) Gecko/81.0 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:23:41 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 4598 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:25:05 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 4598 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:26:20 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 4598 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:26:25 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 1396 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
209.17.96.226 - - [08/Oct/2020:00:27:43 +0000] "GET / HTTP/1.1" 200 5829 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
107.77.236.22 - - [08/Oct/2020:00:33:51 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 4598 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:34:09 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 4598 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.94.55 - - [08/Oct/2020:00:34:15 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 809 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.94.55 - - [08/Oct/2020:00:34:23 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 809 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:34:28 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 1396 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
